"Location","iso3code","sex_ratio_linkedin_overall_unfiltered","sex_ratio_ilostat_prof_tech_unfiltered","sex_ratio_ilostat_total_management_unfiltered","sex_ratio_ilostat_senior_middle_management_unfiltered","sex_ratio_linkedin_overall_filtered","sex_ratio_ilostat_prof_tech_filtered","sex_ratio_ilostat_total_management_filtered","sex_ratio_ilostat_senior_middle_management_filtered","audience_counts_satisfy_observation_filter","sex_ratio_edu_ict","sex_ratio_edu_stem","sex_ratio_labour_force_part","iws_int_pentr","educ_attn_gg_subindex_raw","enrol_sec_educ_gg_raw","labr_force_gg_raw","enrol_ter_educ_gg_raw","hdi_fem","hdi_male","hdi_tot","econ_opp_gg_subindex_raw","gdp_capita_2020_recent","li_pen_labor_force_proftech_female_male","li_pen_labor_force_proftech_sex_ratio","Internet.Online.model.prediction","Group_18-24","Group_25-34","Group_35-54","sex_ratio_Age_18-24","sex_ratio_Age_25-34","sex_ratio_Age_35-54","sex_ratio_Age_55+","sex_ratio_Age_18-24_25-34","sex_ratio_Age_18-24_35-54","sex_ratio_Age_18-24_55+","sex_ratio_Age_25-34_35-54","sex_ratio_Age_25-34_55+","sex_ratio_Age_35-54_55+","sex_ratio_Age_18-24_25-34_35-54","sex_ratio_Age_18-24_25-34_55+","sex_ratio_Age_18-24_35-54_55+","sex_ratio_Age_25-34_35-54_55+","sex_ratio_Age_18-24_25-34_35-54_55+","sex_ratio_Company industry_M.Professional,scientificandtechnicalactivities","sex_ratio_Company industry_H.Transportationandstorage","sex_ratio_Company industry_Q.Humanhealthandsocialworkactivities","sex_ratio_Company industry_R.Arts,entertainmentandrecreation","sex_ratio_Company industry_G.Wholesaleandretailtrade;repairofmotorvehiclesandmotorcycles","sex_ratio_Company industry_C.Manufacturing","sex_ratio_Company industry_K.Financialandinsuranceactivities","sex_ratio_Company industry_J.Informationandcommunication","sex_ratio_Company industry_F.Construction","sex_ratio_Company industry_N.Administrativeandsupportserviceactivities","sex_ratio_Company industry_S.Otherserviceactivities","sex_ratio_Company industry_P.Education","sex_ratio_Company industry_O.Publicadministrationanddefence;compulsorysocialsecurity","sex_ratio_Company industry_I.Accommodationandfoodserviceactivities","sex_ratio_Company industry_B.Miningandquarrying","sex_ratio_Job seniority_ChiefXOfficer(CxO)","sex_ratio_Job seniority_Director","sex_ratio_Job seniority_Entry-level","sex_ratio_Job seniority_Manager","sex_ratio_Job seniority_Owner","sex_ratio_Job seniority_Senior","sex_ratio_Job seniority_Training","sex_ratio_Job seniority_VicePresident(VP)"
"United Kingdom","GBR",0.761538461538461,0.878312349438662,0.582278481012658,0.536098310291859,0.761538461538461,0.878312349438662,0.582278481012658,0.536098310291859,TRUE,0.240458701780579,0.615590578328113,0.84642490089561,0.94700003,1,1.01,0.87,1.3099999,0.903,0.94099998,0.92199999,0.69999999,48709.701144586,1.3853683325368,0.867047425696756,1,0.160583941605839,0.328467153284672,0.364963503649635,0.970149253731343,0.928571428571429,0.666666666666667,0.379310344827586,0.942028985507246,0.748987854251012,0.636363636363636,0.78125,0.718061674008811,0.573033707865168,0.813953488372093,0.775510204081633,0.652694610778443,0.695331695331695,0.734177215189873,0.76828680135041,0.338429752066116,1.7565011820331,0.937998228520815,0.933518575692086,0.362881562881563,0.623671013039117,0.473172466947294,0.216326530612245,0.736842105263158,1.39647577092511,1.36029411764706,0.937553874149986,0.90948275862069,0.255555555555556,0.333333333333333,0.476923076923077,0.833333333333333,0.6,0.491228070175439,0.806451612903226,1.0625,0.295454545454545
"United States","USA",0.927536231884058,1.01068287443236,0.686340640809444,0.692047377326565,0.927536231884058,1.01068287443236,0.686340640809444,0.692047377326565,TRUE,0.309059187016646,0.514817337266203,0.823141223053234,0.88999999,1,1.03,0.86000001,1.37,0.91900003,0.926,0.92400002,0.75,65118.358332816,1.75867768595041,0.917732213880643,1,0.199170124481328,0.321576763485477,0.329875518672199,1.04255319148936,1.01298701298701,0.806818181818182,0.565217391304348,1.0241935483871,0.888888888888889,0.806451612903226,0.903030303030303,0.845528455284553,0.723880597014925,0.933962264150943,0.9,0.806629834254144,0.829383886255924,0.868217054263566,0.946312200050518,0.437524029219531,2.10740203193033,1.13457142857143,1.10022425392444,0.435186973920243,0.88671157379057,0.584083583416694,0.277641277641278,0.911943793911007,1.53185781354795,1.6929347826087,0.694673430564363,1.08450704225352,0.332592592592593,0.357142857142857,0.777777777777778,1.05,0.666666666666667,0.6,1.07142857142857,1.07058823529412,0.5
"Uruguay","URY",1.03125,1.04588796185936,0.526717557251908,0.54320987654321,1.03125,1.04588796185936,0.526717557251908,0.54320987654321,TRUE,0.214446914764408,0.784552733087124,0.758046917621386,0.88200003,1,1.1,0.79000002,1.73,0.80699998,0.796,0.80400002,0.63999999,22454.6579433455,1.89338770754442,0.986004273504274,1,0.317460317460317,0.35978835978836,0.264550264550265,1.4,1.125,0.851851851851852,0.594202898550725,1.24561403508772,1.11538461538462,1.22570532915361,1,1.03084832904884,0.799410029498525,1.11904761904762,1.17527386541471,1.05432937181664,0.957511380880121,1.07920792079208,1.10874897792314,0.394444444444444,2.24264705882353,1.07057057057057,1.02276559865093,0.506486486486487,0.826126126126126,0.569222128615557,0.280536912751678,0.960681520314548,1.4425,2.31593159315932,1.30612244897959,1,0.461764705882353,0.395348837209302,0.816666666666667,0.967032967032967,0.405405405405405,0.446153846153846,1.19230769230769,0.947368421052632,0.56
"Uzbekistan","UZB",0.642857142857143,NA,NA,NA,0.642857142857143,NA,NA,NA,TRUE,0.217045007419715,0.326369539552141,NA,0.60600001,NA,NA,NA,NA,0.68699998,0.72600001,0.70999998,NA,7288.76562624693,NA,NA,0.711,0.289288506645817,0.351837372947615,0.320562939796716,0.541666666666667,0.666666666666667,0.576923076923077,NA,0.607843137254902,0.56,0.449826989619377,0.622641509433962,0.564263322884012,0.485436893203884,0.597402597402597,0.554561717352415,0.510018214936248,0.569948186528497,0.561660561660562,0.611111111111111,NA,NA,NA,NA,0,NA,0.244755244755245,0.377777777777778,NA,NA,0.561643835616438,NA,NA,0.344086021505376,NA,0.413793103448276,0.580645161290323,0.714285714285714,NA,0.767441860465116,NA,NA
"Vanuatu","VUT",0.706896551724138,0.536585365853659,0.283697047496791,NA,0.706896551724138,0.536585365853659,0.283697047496791,NA,TRUE,NA,NA,0.773800456968774,0.523,NA,NA,NA,NA,NA,NA,0.60299999,NA,3273.91494425231,1.57142857142857,1.31739811912226,0.92,0,0.648854961832061,0.351145038167939,NA,NA,NA,NA,NA,NA,NA,0.393617021276596,NA,NA,0.393617021276596,NA,NA,0.393617021276596,0.393617021276596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,0.78,NA,NA
"Vatican City State (Holy See)","VAT",0.423076923076923,NA,NA,NA,0.423076923076923,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Venezuela","VEN",0.785714285714286,1.38462337662338,0.506024096385542,NA,0.785714285714286,1.38462337662338,0.506024096385542,NA,TRUE,NA,NA,0.607080828323313,0.29300001,1,1.1,0.68000001,1.6900001,0.76200002,0.75400001,0.76099998,0.67000002,17527.4477948588,1.08922969675845,0.567457042094995,1,0.362213851057664,0.376702405099971,0.212981744421907,0.785714285714286,0.857142857142857,0.689655172413793,0.383333333333333,0.821428571428571,0.748898678414097,0.726829268292683,0.79295154185022,0.787804878048781,0.623423423423423,0.790190735694823,0.786842105263158,0.71394422310757,0.753784860557769,0.765217391304348,0.867359457313993,0.427708333333333,1.36577181208054,0.839080459770115,0.711577350859454,0.478219178082192,0.860475449900022,0.492284244618023,0.392628205128205,0.754165249914995,0.955238095238095,1.57481751824818,0.966247253844618,0.691588785046729,0.3442088091354,0.325581395348837,0.625,0.71875,0.407692307692308,0.387096774193548,1,0.831168831168831,0.65
"Vietnam","VNM",1.21052631578947,NA,0.326259946949602,NA,1.21052631578947,NA,0.326259946949602,NA,TRUE,0.359271126199625,0.57502266063853,0.88283147158815,0.60600001,0.98000002,NA,0.92000002,1.05,0.69599998,0.69199997,0.69400001,0.74000001,8374.44432824534,NA,NA,0.895,0.412196499153021,0.429136081309994,0.146809712027103,1.39344262295082,1.375,1,0.4,1.384,1.27586206896552,1.346875,1.26666666666667,1.33134328358209,0.937931034482759,1.31788079470199,1.3609375,1.24666666666667,1.23870967741935,1.3,1.31728395061728,1.25392083644511,1.27259475218659,1.11979166666667,1.29226069246436,1.15748734742483,1.4536767760698,1.04033401607058,0.980263157894737,1.5132802124834,1.4221824686941,1.50081566068516,1.28601694915254,1.32584269662921,0.908955223880597,0.738095238095238,1,1.27272727272727,1.08,0.802083333333333,1.41025641025641,1.47368421052632,0.845070422535211
"Virgin Islands (British)","VGB",0.872727272727273,NA,NA,NA,0.872727272727273,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.291666666666667,0.708333333333333,NA,NA,0.789473684210526,NA,NA,0.789473684210526,NA,1.52631578947368,NA,0.789473684210526,1.52631578947368,NA,0.789473684210526,1.52631578947368,1.52631578947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07692307692308,NA,NA,1.11111111111111,NA,NA
"Virgin Islands (U.S.)","VIR",0.857142857142857,NA,NA,NA,0.857142857142857,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156177156177156,0.34965034965035,0.303030303030303,1.31034482758621,1.5,0.857142857142857,0.64,1.43820224719101,0.98989898989899,0.886075949367089,1.15384615384615,1.10909090909091,0.766666666666667,1.18238993710692,1.15107913669065,0.87248322147651,1.01111111111111,1.05263157894737,1.05194805194805,NA,1.83333333333333,NA,NA,NA,0.379310344827586,0.212962962962963,0,NA,NA,Inf,0.704081632653061,1.12244897959184,NA,0.43,0.835294117647059,0.863636363636364,0.647058823529412,0.666666666666667,0.974358974358974,NA,NA
"Wallis and Futuna","WLF",0.66,NA,NA,NA,0.66,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Western Sahara","ESH",0.46,NA,NA,NA,0.46,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yemen","YEM",0.127272727272727,0.152256056901534,0.0427528675703858,NA,0.127272727272727,0.152256056901534,0.0427528675703858,NA,TRUE,NA,NA,0.0830721003134796,0.26699999,0.72000003,0.67000002,0.36000001,0.44,0.223,0.52399999,0.45199999,0.34999999,3688.51984855665,0.239197530864198,0.835912408759124,0.547,0.332439678284182,0.396782841823056,0.248793565683646,0.127272727272727,0.138461538461538,0.0917647058823529,NA,0.133333333333333,0.111794871794872,0.11844331641286,0.12,0.130246020260492,0.0836909871244635,0.122461538461538,0.128928283642224,0.107283464566929,0.115591397849462,0.119447779111645,0.0386100386100386,0,0.104166666666667,0,0,0,0,0,0,0,0.157894736842105,0.0981308411214953,0,NA,0.08125,NA,0,0.131818181818182,0.0821428571428571,0,0.14,0,0
"Zambia","ZMB",0.46,0.618237082066869,0.680672268907563,0.675041876046901,0.46,0.618237082066869,0.680672268907563,0.675041876046901,TRUE,NA,NA,0.8898583712696,0.40000001,NA,NA,NA,NA,0.56900001,0.60500002,0.588,NA,3623.69939478386,0.411344853493614,0.744051130776795,0.819,0.366038255125912,0.37567084078712,0.222925553873676,0.564705882352941,0.516666666666667,0.35,0.285,0.54,0.475862068965517,0.535263157894737,0.45,0.4935,0.340714285714286,0.491489361702128,0.526216216216216,0.463548387096774,0.4396875,0.483061224489796,0.458627325208467,0.268041237113402,0.711048158640227,0.338150289017341,0.424593967517401,0.147597254004577,0.634085213032581,0.261344537815126,0.186301369863014,0.407766990291262,0.539655172413793,0.494773519163763,0.534526854219949,0.8,0.182882882882883,0.235135135135135,0.309090909090909,0.456521739130435,0.318181818181818,0.342857142857143,0.454545454545455,0.578571428571429,0.25531914893617
"Zimbabwe","ZWE",0.666666666666667,0.965650969529086,0.697792869269949,0.615508885298869,0.666666666666667,0.965650969529086,0.697792869269949,0.615508885298869,TRUE,0.855820214076285,0.40435927161502,0.877739071805821,0.39300001,0.97000003,1.01,0.88999999,0.83999997,0.51300001,0.55500001,0.53500003,0.70999998,2953.48411281195,0.84554678692221,0.690380569898642,0.786,0.418782856633699,0.365321215361312,0.183551635035196,0.88,0.708333333333333,0.471428571428571,0.344444444444444,0.795918367346939,0.733333333333333,0.827797833935018,0.621052631578947,0.671535580524345,0.450898203592814,0.723809523809524,0.772340425531915,0.708153477218225,0.602702702702703,0.708219178082192,0.69833729216152,0.411475409836066,1.06122448979592,0.636559139784946,0.561422413793103,0.35535858178888,0.697674418604651,0.48125,0.38125,0.716049382716049,0.725677830940989,0.743351063829787,0.496644295302013,0.904761904761905,0.343835616438356,0.394736842105263,0.436363636363636,0.64,0.418181818181818,0.463414634146341,0.666666666666667,0.971428571428571,0.35
NA,"IDX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3449.40722820421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34136.1861041064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"EUU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46467.4506044771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"FCS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4962.04161658764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"PST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51125.4915083589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"IRN",NA,0.516549681241548,0.257861635220126,NA,NA,NA,NA,NA,NA,0.642294739023764,0.452696145939017,0.245280380366382,NA,NA,NA,NA,NA,NA,NA,NA,NA,14535.8630641234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MEA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17471.1804517108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"WLD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17673.1123651664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ARB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15216.5434606137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"MIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12134.6170158612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"PRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3655.57531853332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"TMN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10959.0645066603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"PRK",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.569777882708708,0.23868415573084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"NAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63705.0919852776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CSS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16050.5338248407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CUB",NA,0.616107858790137,0.615508885298869,NA,NA,NA,NA,NA,NA,0.496948619933128,0.663580170922881,0.609190240981889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"CUW",NA,1.07446808510638,0.736111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25571.6467592754,NA,NA,0.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"EAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9777.97084759796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ECA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22595.8029632441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"ECS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36828.2677077615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"LMY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11120.064352642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"DHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.885102239532619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"EMU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49237.3668853511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"IDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3980.74548081047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6527.25653902826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"OED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46466.7439410037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52029.2674035501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"LCN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16797.359329409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"EAP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15031.0278892928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21510.3257762081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"EAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18443.4887824076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"HPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2642.02597665212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"SXM",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32256.3333093626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
